-0.320 +0.163 +0.699
-0.262 +0.143 +0.750
-0.054 +0.162 +1.004
+0.016 +0.388 +1.016
+0.094 +0.788 +1.099
+0.126 +1.302 +1.300
+0.135 +1.325 +1.184
+0.136 +1.388 +1.087
+0.132 +1.356 +0.808
+0.139 +1.310 +0.796
+0.140 +1.215 +0.735
+0.162 +0.848 +0.660
+0.170 +0.725 +0.719
+0.168 +0.665 +0.775
+0.196 +0.722 +0.858
+0.201 +0.693 +0.843
+0.202 +0.606 +0.830
+0.178 +0.408 +0.926
+0.158 +0.357 +1.002
+0.129 +0.280 +1.037
+0.070 +0.182 +1.124
+0.043 +0.161 +1.173
+0.001 +0.118 +1.195
-0.090 +0.076 +1.192
-0.100 +0.126 +1.175
-0.119 +0.134 +1.156
-0.170 +0.090 +1.028
-0.184 +0.099 +1.013
-0.204 +0.105 +1.006
-0.214 +0.158 +0.962
-0.223 +0.150 +0.980
-0.231 +0.174 +0.996
-0.232 +0.254 +0.986
-0.211 +0.314 +0.933
-0.157 +0.562 +0.797
-0.188 +0.336 +1.228
-0.178 +0.214 +1.115
-0.184 +0.206 +1.066
-0.184 +0.300 +0.964
-0.179 +0.262 +0.992
-0.179 +0.248 +1.014
-0.166 +0.302 +0.768
-0.174 +0.385 +0.963
-0.187 +0.298 +0.958
-0.210 +0.250 +0.980
-0.209 +0.249 +0.952
-0.215 +0.255 +0.972
-0.441 +0.505 -0.081
-0.598 +0.440 +0.006
-0.770 +0.260 +0.324
-0.772 +0.229 +0.356
-0.768 +0.207 +0.346
-0.760 +0.202 +0.416
-0.749 +0.135 +0.435
-0.705 +0.049 +0.417
-0.588 -0.088 +0.310
-0.541 -0.044 +0.435
-0.454 +0.111 +0.543
-0.286 +0.368 +0.670
-0.240 +0.407 +0.728
-0.157 +0.421 +0.799
-0.030 +0.512 +1.058
+0.021 +0.763 +1.146
+0.057 +1.134 +1.133
+0.086 +1.640 +0.960
+0.084 +1.573 +0.902
+0.115 +1.457 +0.772
+0.174 +1.206 +0.518
+0.198 +1.154 +0.557
+0.238 +1.088 +0.588
+0.294 +0.958 +0.706
+0.305 +0.876 +0.817
+0.288 +0.719 +0.923
+0.222 +0.350 +1.126
+0.191 +0.302 +1.147
+0.139 +0.236 +1.138
-0.018 +0.020 +1.220
-0.094 -0.032 +1.220
-0.170 -0.044 +1.212
-0.296 -0.054 +1.082
-0.291 +0.040 +1.028
-0.280 +0.132 +1.050
-0.266 +0.126 +1.084
-0.262 +0.166 +1.044
-0.254 +0.185 +1.020
-0.244 +0.218 +1.028
-0.236 +0.267 +0.977
-0.238 +0.328 +0.946
-0.236 +0.410 +0.982
-0.227 +0.424 +0.976
-0.223 +0.443 +0.938
-0.236 +0.400 +0.952
-0.230 +0.420 +0.947
-0.245 +0.355 +0.996
-0.228 +0.370 +0.656
-0.240 +0.355 +0.879
-0.242 +0.383 +0.895
-0.266 +0.250 +0.864
-0.266 +0.299 +0.929
-0.282 +0.312 +0.881
-0.867 +0.386 +0.391
-0.842 +0.419 +0.330
-0.744 +0.420 +0.442
-0.733 +0.398 +0.357
-0.732 +0.328 +0.288
-0.732 -0.032 +0.290
-0.732 -0.119 +0.327
-0.703 -0.163 +0.325
-0.596 -0.192 +0.296
-0.537 -0.082 +0.320
-0.423 +0.090 +0.421
-0.208 +0.196 +1.058
-0.151 +0.182 +1.106
-0.052 +0.298 +1.070
+0.202 +0.870 +1.302
+0.213 +1.180 +1.162
+0.217 +1.426 +0.918
+0.190 +1.560 +0.796
+0.168 +1.491 +0.788
+0.162 +1.450 +0.617
+0.184 +1.442 +0.508
+0.209 +1.408 +0.495
+0.248 +1.301 +0.511
+0.328 +1.012 +0.572
+0.334 +0.924 +0.579
+0.327 +0.785 +0.696
+0.300 +0.594 +0.970
+0.271 +0.527 +0.925
+0.211 +0.464 +1.007
+0.022 +0.308 +1.112
-0.043 +0.243 +1.168
-0.116 +0.240 +1.239
-0.236 +0.224 +1.284
-0.250 +0.227 +1.185
-0.267 +0.289 +1.016
-0.300 +0.348 +0.880
-0.306 +0.326 +0.916
-0.310 +0.340 +0.915
-0.310 +0.394 +0.904
-0.310 +0.399 +0.889
-0.303 +0.440 +0.870
-0.282 +0.530 +0.786
-0.279 +0.527 +0.825
-0.283 +0.541 +0.851
-0.292 +0.498 +0.762
-0.295 +0.522 +0.790
-0.296 +0.516 +0.806
-0.314 +0.606 +0.794
-0.306 +0.548 +0.835
-0.318 +0.472 +0.805
-0.340 +0.510 +0.900
-0.335 +0.498 +0.864
-0.320 +0.484 +0.815
-0.312 +0.504 +0.930
-0.827 +0.387 +0.343
-0.848 +0.303 +0.334
-0.816 +0.310 +0.364
-0.786 +0.368 +0.390
-0.760 +0.383 +0.359
-0.730 +0.202 +0.142
-0.733 +0.014 +0.229
-0.728 -0.232 +0.418
-0.588 -0.234 +0.764
-0.495 -0.009 +0.752
-0.357 +0.207 +0.813
-0.090 +0.390 +0.978
+0.016 +0.474 +0.897
+0.123 +0.548 +0.765
+0.346 +1.176 +0.834
+0.344 +1.442 +0.770
+0.314 +1.616 +0.667
+0.256 +1.738 +0.306
+0.256 +1.722 +0.227
+0.275 +1.669 +0.099
+0.306 +1.486 +0.118
+0.321 +1.364 +0.144
+0.330 +1.184 +0.187
+0.348 +0.920 +0.386
+0.340 +0.885 +0.446
+0.337 +0.892 +0.650
+0.252 +0.824 +0.978
+0.205 +0.780 +0.977
+0.140 +0.676 +0.963
+0.016 +0.512 +1.026
+0.014 +0.549 +0.966
-0.007 +0.535 +0.934
-0.062 +0.420 +0.914
-0.094 +0.456 +0.976
-0.140 +0.499 +1.025
-0.258 +0.454 +0.958
-0.284 +0.455 +0.946
-0.304 +0.456 +0.914
-0.348 +0.394 +0.738
-0.347 +0.419 +0.714
-0.338 +0.486 +0.693
-0.318 +0.616 +0.662
-0.312 +0.649 +0.647
-0.303 +0.671 +0.672
-0.290 +0.846 +0.716
-0.307 +0.649 +0.785
-0.323 +0.558 +0.808
-0.328 +0.570 +0.744
-0.319 +0.580 +0.754
-0.316 +0.550 +0.757
-0.306 +0.608 +0.820
-0.309 +0.575 +0.809
-0.317 +0.570 +0.812
-0.334 +0.560 +0.814
-0.329 +0.545 +0.800
-0.325 +0.541 +0.794
-0.316 +0.510 +0.844
-0.944 +0.735 +0.246
-0.871 +0.631 +0.266
-0.788 +0.532 +0.298
-0.784 +0.518 +0.276
-0.773 +0.477 +0.283
-0.764 +0.228 +0.316
-0.767 +0.150 +0.324
-0.747 +0.095 +0.381
-0.662 +0.014 +0.472
-0.606 +0.017 +0.486
-0.514 +0.085 +0.541
-0.318 +0.300 +0.588
-0.272 +0.380 +0.614
-0.201 +0.497 +0.682
-0.088 +0.722 +0.820
-0.044 +0.889 +0.862
+0.018 +1.113 +0.850
+0.108 +1.678 +0.668
+0.107 +1.652 +0.565
+0.111 +1.647 +0.424
+0.138 +1.550 +0.234
+0.160 +1.485 +0.243
+0.187 +1.349 +0.276
+0.252 +1.000 +0.386
+0.264 +0.919 +0.389
+0.269 +0.811 +0.462
+0.226 +0.586 +0.756
+0.190 +0.596 +0.917
+0.119 +0.512 +1.025
-0.026 +0.306 +1.224
-0.063 +0.283 +1.201
-0.106 +0.287 +1.188
-0.194 +0.344 +1.156
-0.178 +0.379 +1.143
-0.149 +0.424 +1.090
-0.132 +0.596 +0.888
-0.142 +0.535 +0.865
-0.158 +0.483 +0.911
-0.176 +0.470 +0.960
-0.174 +0.466 +0.943
-0.166 +0.492 +0.908
-0.148 +0.584 +0.796
-0.139 +0.587 +0.828
-0.141 +0.590 +0.883
-0.160 +0.596 +0.862
-0.151 +0.689 +0.744
-0.153 +0.718 +0.741
-0.188 +0.332 +1.038
-0.191 +0.345 +0.973
-0.193 +0.419 +0.927
-0.194 +0.590 +0.906
-0.153 +0.770 +0.557
-0.161 +0.728 +0.722
-0.150 +0.616 +0.828
-0.177 +0.580 +0.857
-0.192 +0.552 +0.858
-0.196 +0.486 +0.766
-0.716 +0.518 +0.259
-0.743 +0.548 +0.321
-0.766 +0.378 +0.368
-0.760 +0.416 +0.392
-0.745 +0.467 +0.367
-0.710 +0.414 +0.326
-0.703 +0.326 +0.335
-0.656 +0.149 +0.308
-0.552 -0.194 +0.438
-0.498 -0.219 +0.536
-0.456 -0.123 +0.570
-0.230 +0.446 +0.702
-0.216 +0.575 +0.720
-0.142 +0.600 +0.844
+0.084 +0.978 +0.944
+0.088 +1.037 +0.831
+0.092 +1.147 +0.841
+0.110 +1.622 +0.682
+0.106 +1.686 +0.632
+0.124 +1.678 +0.510
+0.174 +1.530 +0.352
+0.184 +1.444 +0.332
+0.189 +1.255 +0.328
+0.178 +0.848 +0.416
+0.167 +0.797 +0.460
+0.145 +0.745 +0.511
+0.102 +0.734 +0.742
+0.089 +0.689 +0.781
+0.075 +0.640 +0.817
+0.080 +0.600 +0.958
+0.066 +0.577 +0.958
+0.033 +0.557 +0.899
-0.024 +0.514 +0.986
-0.055 +0.440 +1.064
-0.090 +0.416 +1.071
-0.186 +0.386 +1.054
-0.189 +0.381 +1.108
-0.183 +0.398 +1.086
-0.172 +0.414 +0.898
-0.164 +0.445 +0.843
-0.163 +0.451 +0.834
-0.136 +0.506 +0.882
-0.138 +0.552 +0.878
-0.131 +0.617 +0.910
-0.142 +0.574 +0.880
-0.137 +0.545 +0.860
-0.135 +0.502 +0.836
-0.128 +0.488 +0.812
-0.122 +0.500 +0.838
-0.099 +0.561 +0.864
-0.166 +0.512 +0.938
-0.154 +0.514 +0.851
-0.144 +0.526 +0.890
-0.108 +0.582 +0.918
-0.119 +0.559 +0.919
-0.125 +0.536 +0.885
-0.138 +0.488 +0.894
-0.137 +0.503 +0.869
-0.140 +0.505 +0.880
-0.707 +0.543 +0.398
-0.720 +0.539 +0.436
-0.752 +0.422 +0.318
-0.737 +0.439 +0.402
-0.718 +0.478 +0.420
-0.690 +0.410 +0.432
-0.675 +0.323 +0.464
-0.651 +0.183 +0.460
-0.578 -0.016 +0.476
-0.541 +0.012 +0.519
-0.477 +0.109 +0.519
-0.288 +0.426 +0.648
-0.272 +0.415 +0.762
-0.219 +0.471 +0.786
-0.080 +0.758 +0.840
-0.045 +0.835 +0.825
+0.020 +1.025 +0.772
+0.084 +1.582 +0.624
+0.049 +1.482 +0.711
+0.040 +1.396 +0.621
+0.044 +1.260 +0.572
+0.061 +1.234 +0.598
+0.104 +1.184 +0.570
+0.162 +0.996 +0.550
+0.173 +0.942 +0.500
+0.181 +0.878 +0.491
+0.190 +0.738 +0.614
+0.180 +0.719 +0.651
+0.148 +0.665 +0.696
+0.078 +0.500 +0.872
+0.058 +0.449 +0.985
+0.028 +0.421 +1.062
-0.062 +0.414 +1.228
-0.078 +0.401 +1.239
-0.103 +0.408 +1.186
-0.122 +0.434 +1.092
-0.123 +0.396 +1.076
-0.119 +0.413 +1.021
-0.128 +0.432 +0.972
-0.122 +0.454 +0.952
-0.121 +0.485 +0.900
-0.112 +0.498 +0.896
-0.114 +0.492 +0.892
-0.125 +0.490 +0.857
-0.148 +0.494 +0.828
-0.148 +0.493 +0.814
-0.142 +0.629 +0.910
-0.166 +0.358 +0.828
-0.178 +0.346 +0.838
-0.176 +0.419 +0.890
-0.166 +0.338 +0.912
-0.155 +0.458 +0.890
-0.120 +0.659 +0.742
-0.124 +0.510 +0.888
-0.141 +0.508 +0.932
-0.154 +0.505 +0.896
-0.695 +0.573 +0.268
-0.715 +0.607 +0.295
-0.786 +0.302 +0.194
-0.758 +0.413 +0.301
-0.725 +0.467 +0.357
-0.666 +0.404 +0.348
-0.671 +0.256 +0.360
-0.662 +0.120 +0.396
-0.544 +0.110 +0.500
-0.485 +0.191 +0.526
-0.392 +0.299 +0.551
-0.248 +0.390 +0.608
-0.199 +0.319 +0.751
-0.099 +0.334 +0.836
+0.238 +0.784 +0.744
+0.269 +0.953 +0.722
+0.307 +1.244 +0.666
+0.318 +1.810 +0.502
+0.305 +1.822 +0.400
+0.285 +1.754 +0.334
+0.278 +1.588 +0.240
+0.289 +1.491 +0.220
+0.291 +1.340 +0.242
+0.284 +0.918 +0.358
+0.286 +0.869 +0.384
+0.290 +0.826 +0.396
+0.278 +0.778 +0.568
+0.269 +0.761 +0.633
+0.252 +0.731 +0.696
+0.160 +0.644 +0.836
+0.135 +0.615 +0.894
+0.095 +0.551 +0.997
+0.008 +0.454 +1.098
-0.004 +0.467 +1.109
-0.037 +0.470 +1.094
-0.084 +0.456 +1.018
-0.100 +0.444 +1.038
-0.114 +0.455 +1.024
-0.156 +0.476 +0.894
-0.150 +0.492 +0.896
-0.150 +0.500 +0.905
-0.154 +0.512 +0.830
-0.152 +0.514 +0.810
-0.145 +0.514 +0.811
-0.140 +0.592 +0.774
-0.131 +0.595 +0.775
-0.118 +0.677 +0.717
-0.158 +0.710 +0.968
-0.169 +0.630 +0.922
-0.183 +0.554 +0.870
-0.184 +0.516 +0.716
-0.186 +0.556 +0.832
-0.186 +0.552 +0.857
-0.196 +0.562 +0.836
-0.205 +0.555 +0.843
-0.212 +0.539 +0.798
-0.220 +0.510 +0.840
-0.688 +0.708 +0.493
-0.698 +0.680 +0.468
-0.750 +0.522 +0.454
-0.736 +0.538 +0.482
-0.709 +0.560 +0.435
-0.686 +0.408 +0.392
-0.672 +0.355 +0.431
-0.670 +0.277 +0.440
-0.618 +0.094 +0.370
-0.590 +0.112 +0.402
-0.544 +0.214 +0.420
-0.442 +0.494 +0.450
-0.417 +0.488 +0.493
-0.380 +0.512 +0.526
-0.296 +0.692 +0.502
-0.219 +0.626 +0.619
-0.122 +0.592 +0.775
+0.098 +1.132 +0.704
+0.117 +1.356 +0.716
+0.147 +1.573 +0.581
+0.136 +1.686 +0.426
+0.152 +1.619 +0.417
+0.154 +1.419 +0.482
+0.148 +0.982 +0.488
+0.182 +1.029 +0.431
+0.238 +1.013 +0.369
+0.272 +0.784 +0.306
+0.261 +0.801 +0.378
+0.249 +0.793 +0.453
+0.262 +0.778 +0.722
+0.262 +0.826 +0.818
+0.215 +0.720 +0.974
+0.026 +0.412 +1.246
-0.023 +0.386 +1.271
-0.073 +0.376 +1.329
-0.154 +0.358 +1.158
-0.166 +0.352 +1.133
-0.169 +0.426 +1.001
-0.180 +0.514 +0.856
-0.187 +0.453 +0.821
-0.201 +0.471 +0.824
-0.214 +0.516 +0.760
-0.211 +0.518 +0.790
-0.193 +0.553 +0.810
-0.150 +0.724 +0.818
-0.190 +0.663 +0.820
-0.215 +0.542 +0.822
-0.232 +0.472 +0.864
-0.198 +0.483 +0.769
-0.194 +0.512 +0.974
-0.304 +0.550 +0.820
-0.303 +0.519 +0.854
-0.286 +0.385 +0.972
-0.134 +0.774 +0.548
-0.125 +0.645 +0.717
-0.655 +0.497 +0.431
-0.656 +0.581 +0.346
-0.618 +0.698 +0.506
-0.619 +0.635 +0.464
-0.618 +0.538 +0.449
-0.602 +0.142 +0.566
-0.601 +0.034 +0.544
-0.566 -0.013 +0.502
-0.396 -0.066 +0.602
-0.307 +0.153 +0.559
-0.222 +0.442 +0.518
-0.076 +0.782 +0.586
-0.025 +0.782 +0.469
+0.063 +0.888 +0.607
+0.232 +1.202 +0.768
+0.268 +1.345 +0.687
+0.309 +1.424 +0.585
+0.348 +1.456 +0.264
+0.367 +1.564 +0.241
+0.360 +1.600 +0.198
+0.312 +1.298 +0.208
+0.311 +1.265 +0.179
+0.323 +1.167 +0.188
+0.388 +0.884 +0.140
+0.388 +0.896 +0.200
+0.371 +0.885 +0.200
+0.330 +0.782 +0.400
+0.310 +0.776 +0.528
+0.278 +0.806 +0.608
+0.202 +0.812 +0.846
+0.150 +0.736 +0.849
+0.070 +0.706 +0.852
-0.088 +0.666 +1.080
-0.099 +0.623 +1.086
-0.108 +0.668 +0.994
-0.082 +0.656 +0.724
-0.070 +0.607 +0.729
-0.043 +0.674 +0.889
-0.020 +0.880 +0.834
-0.025 +0.798 +0.672
-0.047 +0.695 +0.647
-0.048 +0.572 +0.668
-0.047 +0.665 +0.748
-0.051 +0.763 +0.695
-0.056 +0.826 +0.574
-0.074 +0.765 +0.570
-0.099 +0.704 +0.609
-0.144 +0.644 +0.724
-0.156 +0.930 +0.871
-0.154 +0.739 +0.836
-0.194 +0.510 +0.984
-0.195 +0.613 +0.914
-0.198 +0.601 +0.874
-0.196 +0.574 +0.720
-0.194 +0.563 +0.723
-0.187 +0.605 +0.765
-0.720 +0.610 +0.361
-0.718 +0.643 +0.325
-0.718 +0.524 +0.382
-0.711 +0.542 +0.240
-0.709 +0.578 +0.134
-0.782 +0.392 +0.368
-0.760 +0.319 +0.476
-0.692 +0.214 +0.537
-0.518 -0.042 +0.696
-0.438 -0.015 +0.659
-0.349 +0.093 +0.460
-0.156 +0.524 +0.452
-0.120 +0.645 +0.484
-0.036 +0.767 +0.565
+0.214 +1.252 +0.426
+0.234 +1.484 +0.262
+0.249 +1.585 +0.141
+0.296 +1.770 +0.066
+0.308 +1.756 -0.123
+0.291 +1.754 -0.220
+0.192 +1.526 -0.298
+0.178 +1.392 -0.212
+0.176 +1.181 -0.045
+0.144 +0.708 +0.396
+0.122 +0.713 +0.481
+0.118 +0.780 +0.489
+0.130 +0.928 +0.470
+0.135 +0.916 +0.455
+0.133 +0.876 +0.510
+0.100 +0.770 +0.638
+0.079 +0.741 +0.682
+0.048 +0.688 +0.776
-0.046 +0.598 +0.960
-0.074 +0.594 +0.953
-0.117 +0.615 +0.953
-0.190 +0.650 +1.052
-0.189 +0.630 +1.056
-0.185 +0.639 +0.985
-0.166 +0.604 +0.888
-0.167 +0.581 +0.886
-0.191 +0.563 +0.820
-0.222 +0.520 +0.722
-0.227 +0.514 +0.742
-0.234 +0.498 +0.748
-0.232 +0.510 +0.768
-0.225 +0.506 +0.886
-0.244 +0.441 +0.901
-0.294 +0.402 +0.846
-0.281 +0.452 +0.879
-0.274 +0.442 +0.897
-0.282 +0.390 +0.702
-0.279 +0.437 +0.771
-0.276 +0.475 +0.877
-0.270 +0.478 +0.896
-0.745 +0.480 +0.244
-0.750 +0.461 +0.280
-0.768 +0.112 +0.386
-0.780 +0.094 +0.411
-0.776 +0.089 +0.451
-0.646 -0.084 +0.578
-0.556 -0.113 +0.682
-0.397 -0.101 +0.801
-0.022 +0.022 +0.832
+0.092 +0.281 +0.722
+0.204 +0.701 +0.560
+0.332 +1.480 +0.592
+0.319 +1.536 +0.498
+0.309 +1.627 +0.337
+0.296 +1.930 -0.060
+0.285 +1.863 -0.180
+0.269 +1.740 -0.142
+0.272 +1.396 -0.304
+0.288 +1.337 -0.196
+0.300 +1.192 -0.026
+0.296 +0.838 +0.220
+0.301 +0.861 +0.337
+0.281 +0.904 +0.469
+0.226 +0.850 +0.750
+0.181 +0.789 +0.781
+0.145 +0.760 +0.813
+0.026 +0.672 +0.904
+0.009 +0.602 +0.912
-0.044 +0.577 +1.000
-0.150 +0.546 +0.924
-0.176 +0.544 +0.949
-0.204 +0.561 +0.952
-0.236 +0.610 +0.780
-0.216 +0.655 +0.781
-0.204 +0.635 +0.832
-0.184 +0.592 +0.872
-0.183 +0.568 +0.829
-0.183 +0.613 +0.766
-0.164 +0.726 +0.654
-0.157 +0.711 +0.669
-0.161 +0.693 +0.686
-0.176 +0.902 +0.716
-0.186 +0.768 +0.759
-0.210 +0.606 +0.823
-0.210 +0.654 +0.650
-0.215 +0.691 +0.729
-0.215 +0.660 +0.721
-0.216 +0.666 +0.778
-0.215 +0.658 +0.785
-0.219 +0.639 +0.762
-0.224 +0.640 +0.758
-0.219 +0.624 +0.747
-0.221 +0.619 +0.761
-0.666 +0.529 +0.363
-0.682 +0.537 +0.394
-0.626 +0.606 +0.354
-0.613 +0.641 +0.390
-0.614 +0.590 +0.437
-0.632 +0.434 +0.604
-0.634 +0.328 +0.540
-0.611 +0.278 +0.541
-0.532 +0.256 +0.556
-0.481 +0.239 +0.558
-0.378 +0.288 +0.531
-0.226 +0.564 +0.566
-0.202 +0.667 +0.539
-0.164 +0.804 +0.478
+0.002 +1.188 +0.454
+0.024 +1.252 +0.480
+0.065 +1.318 +0.365
+0.148 +1.498 +0.082
+0.146 +1.518 +0.004
+0.131 +1.506 +0.040
+0.124 +1.424 +0.168
+0.129 +1.346 +0.121
+0.146 +1.264 +0.110
+0.226 +1.028 +0.172
+0.240 +0.990 +0.205
+0.249 +0.937 +0.235
+0.236 +0.824 +0.406
+0.216 +0.779 +0.503
+0.169 +0.714 +0.728
+0.070 +0.500 +1.054
+0.043 +0.465 +1.070
+0.008 +0.423 +1.050
-0.102 +0.264 +1.094
-0.116 +0.212 +1.134
-0.150 +0.166 +1.147
-0.178 +0.200 +1.166
-0.187 +0.220 +1.142
-0.184 +0.249 +1.117
-0.180 +0.262 +1.016
-0.179 +0.278 +0.985
-0.175 +0.321 +0.975
-0.176 +0.394 +0.920
-0.168 +0.421 +0.926
-0.144 +0.535 +0.864
-0.160 +0.460 +0.948
-0.172 +0.372 +0.902
-0.186 +0.358 +0.927
-0.228 +0.266 +0.960
-0.236 +0.309 +0.950
-0.237 +0.275 +0.949
-0.212 +0.430 +0.952
-0.209 +0.356 +0.975
-0.217 +0.348 +0.993
-0.860 +0.380 +0.414
-0.793 +0.378 +0.418
-0.720 +0.128 +0.442
-0.717 +0.074 +0.447
-0.685 +0.024 +0.504
-0.586 -0.142 +0.616
-0.533 -0.044 +0.686
-0.451 +0.061 +0.727
-0.240 +0.274 +0.736
-0.167 +0.414 +0.747
-0.107 +0.515 +0.870
-0.008 +0.734 +0.852
+0.018 +0.782 +0.880
+0.082 +0.883 +0.896
+0.240 +1.272 +0.594
+0.243 +1.407 +0.518
+0.253 +1.535 +0.396
+0.274 +1.566 +0.232
+0.280 +1.463 +0.358
+0.291 +1.339 +0.441
+0.296 +1.080 +0.516
+0.298 +0.965 +0.576
+0.291 +0.813 +0.652
